Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,%R,RSI-7,RSI-14,RSI,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n,%R_n,RSI_n
1/4/2004,86.95999908,85.5,85.76999664,86.70999908,942700,86.70999908,wait or hold,-0.13381051536129007,-0.500720409398734,22.659587269394837,18.553395357823142,17.595435610941156,-5.506606825768231,69.42759239670929,56.40425432830932,56.40425432830932,0.3669098940374439,4.106191911571695,0.15801745936579148,0.07872984676301154,-0.9601125468422101,0.8898678634846353,0.14402516685719702
2/4/2004,86.75,84.01999664,86.62999725,85.59999847,2210700,85.59999847,wait or hold,-0.11069749904896753,-0.4227157881573453,19.682696960892386,23.238091209156025,16.93030580050473,-30.839043861905687,52.100172973075914,50.07824131053048,50.07824131053048,0.31201828910837776,-3.5553942482636387,0.14809157698743558,-0.11865964466755674,-0.9631744486508853,0.3832191227618864,-0.046817765929721866
5/4/2004,86.41999817,85.33999634,85.59999847,86.26000214,1502700,86.26000214,wait or hold,-0.03898241469967445,-0.34596908263401094,18.63944364108927,22.00638928090866,16.312685262242336,-15.872960774524895,59.169199342034645,53.42323538765469,53.42323538765469,0.3069866679343365,-3.3669456398193915,0.14718172419645748,-0.11380454362116876,-0.9613538492631919,0.682540784509502,0.054093894865026027
6/4/2004,86.05999756,85.5,85.86000061,85.59999847,1088100,85.59999847,wait or hold,-0.03472278178533372,-0.2837198024581282,17.919647301105616,21.156572153012466,15.73918047671297,-30.839043861905687,50.47808750678553,49.82771981925538,49.82771981925538,0.2489970206727945,-3.236924851906849,0.1366956322225712,-0.1104547493793443,-0.9631744486508853,0.3832191227618864,-0.05437548925193536
7/4/2004,85.45999908,84.61000061,85.40000153,84.90000153,1053800,84.90000153,wait or hold,-0.08655299351227086,-0.24428643053023905,16.99877695442413,24.689173839173794,15.93263395510054,-46.712004636430585,42.71466486688921,46.2708122070076,46.2708122070076,0.1577334370179682,-7.6903968847496635,0.12019271528371211,-0.22519190188589466,-0.9651053682173647,0.06575990727138836,-0.16168014993880564
8/4/2004,85.38999939,84.01000214,85.19999695,84.25,858700,84.25,wait or hold,-0.17778500203858982,-0.23098614209619853,15.781352815773769,26.034815273224797,16.546040823764766,-61.451281623942904,36.61417611433218,43.18786407770975,43.18786407770975,0.0532011400576087,-10.253462457451029,0.10129045717505059,-0.29122551416202347,-0.9668983770161154,-0.2290256324788581,-0.25468641802134107
12/4/2004,84.34999847,83.37999725,84.34999847,83.41000366,1010700,83.41000366,wait or hold,-0.3139549365889138,-0.24757990372525265,14.969796126575256,28.03597237875352,17.534350805279303,-99.1618325513538,30.127029115959857,39.52300908708201,39.52300908708201,-0.06637503286366117,-13.066176252178265,0.07966786061945275,-0.3636909454576347,-0.9692154805289923,-0.9832366510270759,-0.3652476313297114
13/4/2004,83.66999817,81.45999908,83.66999817,81.69999695,1681100,81.69999695,wait or hold,-0.5529288868221016,-0.3086497083838738,13.292582114277185,34.62860097109194,19.462121972117668,-95.63640236363644,21.20433015133156,33.3235784462166,33.3235784462166,-0.24427917843822783,-21.336018856814757,0.04749799373585595,-0.5767512689840528,-0.9739324803135201,-0.9127280472727287,-0.5522718315308128
14/4/2004,82.55000305,81.16000366,81.5,81.48999786,1357200,81.48999786,wait or hold,-0.750536162124007,-0.3970270084391164,12.354973451914463,33.708372078876465,21.383155774679278,-94.31044033479597,20.34118740980381,32.6463415589172,32.6463415589172,-0.35350915368489055,-21.353398626962004,0.02774626871542396,-0.5771990331831334,-0.9745117562055317,-0.8862088066959194,-0.572702689545247
15/4/2004,83.5,82.05000305,82.09999847,83.01999664,835100,83.01999664,wait or hold,-0.7751525919575073,-0.47265213151419855,15.809972474895453,30.37215389936255,22.108078375349674,-67.93113019389246,40.81820347548153,41.90937767382154,41.90937767382154,-0.30250046044330875,-14.562181424467099,0.036970015954074675,-0.4022333169685933,-0.970291302640418,-0.35862260387784917,-0.29325574978852353
16/4/2004,84.41999817,82.41000366,83.51999664,83.26000214,696000,83.26000214,wait or hold,-0.7665141462705805,-0.5314245384267273,18.695823187125686,27.44672083707155,21.883567231524303,-63.79310106420746,43.4772914548377,43.228358290492224,43.228358290492224,-0.23508960784385313,-8.750897649945863,0.049159715905306545,-0.25251414330389177,-0.9696292550091631,-0.2758620212841493,-0.2534647900691718
19/4/2004,83.16999817,82.09999847,83.11000061,82.62999725,660200,82.62999725,wait or hold,-0.8011185209185356,-0.5853633378334632,17.63983681825868,27.40592806142672,21.86905357929327,-74.65526291743174,38.21848118720338,40.62105816099678,40.62105816099678,-0.21575518308507247,-9.766091243168042,0.05265590127384945,-0.27866911211703427,-0.9713671037047285,-0.49310525834863483,-0.3321217264318057
20/4/2004,87.15000153,84.0,84.0,86.08999634,2904300,86.08999634,wait or hold,-0.5438237401554602,-0.5770554179394929,31.13123394031237,22.15486734238687,21.51023588474726,-17.69625320417683,65.19358656389649,56.23376537932903,56.23376537932903,0.03323167778403269,8.976366597925502,0.09767943989940919,0.20420272985306687,-0.961822804921248,0.6460749359164635,0.13888186238727007
21/4/2004,86.08999634,84.66999817,86.08999634,84.66999817,1703600,84.66999817,wait or hold,-0.44904150137671195,-0.5514526337434171,29.236035749915505,20.80612978266543,21.177048025525966,-41.40240804459584,53.92105328559146,50.37921386902525,50.37921386902525,0.10241113236670518,8.429905967250075,0.11018895078133317,0.1901239759598694,-0.9657398252596769,0.1719518391080832,-0.03773803662943476
22/4/2004,87.48999786,85.08999634,85.19999695,87.09999847,838800,87.09999847,wait or hold,-0.17626394841923343,-0.47641489460701464,31.587185318805872,18.40927880802625,21.54709295010372,-6.161133449379776,65.74588028189783,58.367169302052595,58.367169302052595,0.3001509461877812,13.177906510779621,0.14594564137258748,0.3124492220704609,-0.9590367457778997,0.8767773310124045,0.20324231505902857
23/4/2004,86.84999847,85.69999695,86.84999847,85.94999695,714400,85.94999695,wait or hold,-0.05208890838477487,-0.39154969548826885,29.754585004760454,17.3412238425573,21.890706094354496,-24.328630664464164,57.58658823574027,53.941567588874996,53.941567588874996,0.339460787103494,12.413361162203152,0.1530539206394348,0.29275183638781277,-0.9622089888400609,0.5134273867107169,0.06973092203534237
26/4/2004,87.08000183,85.23000336,85.84999847,85.84999847,618000,85.84999847,wait or hold,0.03782911368350028,-0.30567393213662164,27.485320214475728,17.95622232730635,21.824942381871033,-25.908386930275537,56.870587575463276,53.56126073369124,53.56126073369124,0.3435030458201219,9.529097887169378,0.15378487001896146,0.21844303803540766,-0.9624848315053877,0.4818322613944892,0.0582578385310466
27/4/2004,87.16000366,85.84999847,86.09999847,86.75,586200,86.75,wait or hold,0.1795089136728052,-0.20863736160314603,26.310313067750656,16.969303090126374,21.807655901664663,-11.690340253392371,61.85106656992374,56.53168144322799,56.53168144322799,0.38814627527595125,9.341009977624282,0.16185756975403276,0.21359722986529572,-0.9600022055611395,0.7661931949321525,0.1478693834687197
28/4/2004,89.08999634,86.43000031,86.75,88.01000214,1552600,88.01000214,wait or hold,0.3888062494017248,-0.08914863805101476,31.272143444304355,15.14862745196291,22.73092394564801,-13.61910714903714,67.90467321552259,60.35498554009884,60.35498554009884,0.47795488745273956,16.123515992341446,0.17809738861489732,0.3883385151474763,-0.9565265292447088,0.7276178570192573,0.2632106837051311
29/4/2004,88.62000275,87.30000305,88.01000214,87.66000366,1186300,87.66000366,wait or hold,0.5204738354043457,0.0327758577430176,29.57628453449966,14.327131641115242,23.588244272203973,-18.032711223133163,64.5834744496974,58.80766775956905,58.80766775956905,0.48769797766132805,15.249152893384418,0.1798592020568095,0.3658118367510941,-0.9574919890555331,0.6393457755373368,0.2165312566537252
30/4/2004,88.40000153,87.40000153,87.76999664,87.56999969,794400,87.56999969,wait or hold,0.6105281080032938,0.14832630863131208,28.32318654947758,13.720114902089566,24.38432743257737,-19.16769297698767,63.64950529291688,58.39308809047317,58.39308809047317,0.46220179937198175,14.603071647388013,0.17524880549207666,0.3491665043212884,-0.9577402621790325,0.6166461404602466,0.20402423213421694
3/5/2004,88.80000305,87.41999817,87.58000183,88.33000183,799500,88.33000183,wait or hold,0.7346688445364151,0.2655948164912709,28.362420374544158,12.907387205623824,25.31750152935226,-9.583798380000506,68.18242607549357,60.89972640132931,60.89972640132931,0.4690740280451442,15.455033168920334,0.17649148975272322,0.37111603904495594,-0.9556438201535971,0.8083240323999901,0.27964440637910015
4/5/2004,88.19999695,85.51000214,88.08000183,86.05000305,1221900,86.05000305,wait or hold,0.6418999054190664,0.3408558346254152,25.091519415369145,19.229856237984674,24.453777406804342,-43.181764026937,47.4659271727478,50.97749859587749,50.97749859587749,0.3010440707936512,5.861663177384472,0.1461071423853295,0.1239569803030991,-0.9619331251552035,0.13636471946125983,-0.01968900454663447
5/5/2004,86.90000153,86.20999908,86.59999847,86.47000122,600000,86.47000122,wait or hold,0.5953679693535037,0.391758261759644,24.186112223118762,18.5359624224851,23.65174786443842,-37.48205891799506,50.68605582606647,52.51236938283156,52.51236938283156,0.20360970759385966,5.650149800633663,0.12848838210348124,0.11850764944698033,-0.960774573398765,0.2503588216400987,0.02661492205105831
6/5/2004,86.40000153,84.47000122,86.40000153,85.04000092,614300,85.04000092,wait or hold,0.43817305017803676,0.4010412194708398,22.159915497534058,24.271542852986038,22.28718285083559,-57.93986629641139,40.76137594979045,47.10465669514675,47.10465669514675,0.037131830707196944,-2.1116273554519793,0.09838469271945272,-0.08146311554537955,-0.9647191842985519,-0.15879732592822782,-0.13652475946498766
7/5/2004,85.15000153,83.01000214,84.80000305,83.5,922500,83.5,wait or hold,0.18729388497403932,0.3582917524701027,20.209039950251515,28.14097599272522,21.8670440590807,-91.94081698301616,32.71341985160882,42.0790607613517,42.0790607613517,-0.17099786749606338,-7.931936042473705,0.06074923085824668,-0.23141480279819626,-0.9689672284526082,-0.8388163396603232,-0.28813675651778803
10/5/2004,83.76999664,83.09999847,83.09999847,83.51000214,1288200,83.51000214,wait or hold,-0.0105990752623768,0.28451358678363947,19.626469699088197,27.329750150606042,21.476915181022587,-91.77630794450428,32.81393573696852,42.122251634532475,42.122251634532475,-0.29511266204601627,-7.703280451517845,0.03830592912369868,-0.22552382802222337,-0.9689396378636655,-0.8355261588900856,-0.2868337758118865
11/5/2004,84.73999786,83.5,83.51999664,84.25,612300,84.25,wait or hold,-0.10653956206297721,0.2063029568956151,22.810423736969955,25.844813176929755,20.38831491728089,-79.6052788997726,40.48752552508753,45.368076607091865,45.368076607091865,-0.3128425189585923,-3.0343894399597993,0.03509989289053084,-0.10523672257302996,-0.9668983770161154,-0.592105577995452,-0.1889138449904747
12/5/2004,85.05999756,83.84999847,84.26000214,84.79000092,1293300,84.79000092,wait or hold,-0.1374482329533322,0.13755271884235132,23.006810460534954,24.44883289738003,19.149054872922754,-70.7236763482439,45.76149834503738,47.67417724067281,47.67417724067281,-0.2750009517956835,-1.4420224368450754,0.041942668669396665,-0.06421173031184646,-0.9654088014440495,-0.41447352696487794,-0.11934348416802942
13/5/2004,84.80000305,84.01000214,84.80000305,84.30000305,1039900,84.30000305,wait or hold,-0.19915751568962037,0.07021067187054533,22.165025144698035,23.554286104043832,17.998313403161625,-78.78285952970147,41.8365642162727,45.78555699024925,45.78555699024925,-0.2693681875601657,-1.3892609593457976,0.04296122433631533,-0.0628524084960449,-0.9667604451736866,-0.5756571905940293,-0.1763193118336751
14/5/2004,84.84999847,84.01999664,84.25,84.25,1034600,84.25,wait or hold,-0.24922114710045662,0.00632430802670093,21.52336067777199,22.61794473565104,16.889842976439635,-79.6052788997726,41.4136765520679,45.58708908602834,45.58708908602834,-0.25554545512715754,-1.0945840578790502,0.045460747104046906,-0.055260491821951696,-0.9668983770161154,-0.592105577995452,-0.18230668441718745
17/5/2004,84.08999634,82.76000214,84.0,83.05999756,935500,83.05999756,wait or hold,-0.380474133697561,-0.0710353803662424,19.987295720473554,27.03883488315225,16.754492626275496,-95.26073151852174,32.33797881130157,41.02894384723584,41.02894384723584,-0.3094387533313186,-7.051539162678697,0.0357153855018959,-0.2087326729187705,-0.9701809613593473,-0.9052146303704347,-0.3198166457459304
18/5/2004,84.66000366,83.5,83.90000153,84.05000305,877700,84.05000305,wait or hold,-0.40004117554831,-0.13683653943538038,21.17952979267395,24.97740971945832,16.14547089335928,-78.64237225752333,44.205593541653975,45.87735810517056,45.87735810517056,-0.2632046361129296,-3.7978799267843684,0.04407576064432228,-0.1249069312951383,-0.9674500623191843,-0.5728474451504667,-0.1735498591064275
19/5/2004,84.76999664,83.69999695,84.40000153,83.69999695,812900,83.69999695,wait or hold,-0.43871796849001043,-0.1972128252703276,20.612205884467027,23.677361101700896,15.48655984059395,-84.43717436459788,41.22332792576583,44.484856508996714,44.484856508996714,-0.24150514321968283,-3.065155217233869,0.04799961410801079,-0.10602935754481035,-0.9684155431495393,-0.6887434872919576,-0.21555879708638614
20/5/2004,83.76000214,82.41000366,83.69999695,82.72000122,1171000,82.72000122,wait or hold,-0.5421578664810625,-0.26620183353443283,19.25077755713146,28.42486267376974,15.75485626951903,-95.14870751810825,33.77920018410927,40.754847924801375,40.754847924801375,-0.2759560329466296,-9.174085116638281,0.04176996424258461,-0.2634169455549602,-0.971118830581229,-0.9029741503621651,-0.3280855616579459
