Date,High,Low,Open,Close,Volume,Adj Close,Signal
10/1/2012,68.54000092,67.70999908,68.52999878,67.98999786,1228400,66.5331955,wait or hold
10/2/2012,68.62999725,67.84999847,68.25,68.54000092,596200,67.07143402,wait or hold
10/3/2012,69.05000305,68.05000305,68.90000153,68.12999725,455300,66.67020416,wait or hold
10/4/2012,69.65000153,68.11000061,68.37000275,69.48999786,631200,68.00105286,wait or hold
10/5/2012,70.63999939,69.51999664,69.73000336,69.87000275,519200,68.37290955,wait or hold
10/8/2012,71.06999969,69.45999908,69.65000153,70.58999634,668000,69.07748413,wait or hold
10/9/2012,70.93000031,69.80000305,70.62999725,69.93000031,631200,68.43162537,wait or hold
10/10/2012,70.31999969,68.95999908,69.77999878,69.11000061,762000,67.6292038,wait or hold
10/11/2012,69.55000305,68.15000153,69.55000305,68.48999786,571500,67.02249908,wait or hold
10/12/2012,68.55000305,67.90000153,68.55000305,67.97000122,520800,66.51361847,wait or hold
10/15/2012,68.11000061,66.69000244,68.11000061,67.76999664,529100,66.31788635,wait or hold
10/16/2012,68.80999756,67.33999634,67.51999664,68.16999817,744700,66.7093277,wait or hold
10/17/2012,68.36000061,67.31999969,68.09999847,68.34999847,698400,66.88549042,wait or hold
10/18/2012,68.91999817,67.22000122,68.18000031,68.30999756,1012900,66.84635162,wait or hold
10/19/2012,68.62999725,67.84999847,68.23000336,68.43000031,515400,66.96378326,wait or hold
10/22/2012,66.41999817,64.36000061,65.76000214,66.15000153,2884100,64.73264313,wait or hold
10/23/2012,67.55000305,65.06999969,65.69999695,67.29000092,1296700,65.84820557,wait or hold
10/24/2012,67.62000275,66.04000092,67.48999786,66.84999847,835800,65.41762543,wait or hold
10/25/2012,68.19999695,67.08000183,67.08000183,67.90000153,835100,66.44512939,wait or hold
10/26/2012,68.34999847,67.61000061,68.11000061,68.13999939,705000,66.67997742,wait or hold
10/31/2012,71.12000275,68.16999817,68.65000153,70.94000244,819800,69.41999054,wait or hold
11/1/2012,84,70.08000183,70.63999939,81,4395200,79.26443481,wait or hold
11/2/2012,81.23000336,79.37999725,80.83000183,79.97000122,2432800,78.2565155,wait or hold
11/5/2012,81.05999756,79.26999664,80.09999847,80.79000092,906800,79.0589447,wait or hold
11/6/2012,81.76000214,80.16000366,80.80000305,80.44000244,1306300,78.71644592,wait or hold
11/7/2012,81.08999634,79.61000061,80.05999756,79.76000214,983200,78.05101776,wait or hold
11/8/2012,81.45999908,79.19999695,79.65000153,79.40000153,2073400,77.69871521,wait or hold
11/9/2012,80.76000214,77.98999786,78.38999939,78.41000366,1818000,76.72995758,wait or hold
11/12/2012,79.81999969,77.88999939,79.48000336,78.26999664,846500,76.59293365,wait or hold
11/13/2012,80.55999756,78.01000214,78.01000214,79.26999664,1464200,77.57149506,wait or hold
11/14/2012,80.09999847,77.30000305,79.65000153,77.84999847,1043900,76.18193817,wait or hold
11/15/2012,78.05000305,76.76999664,77.48999786,77.5,937700,75.83942413,wait or hold
11/16/2012,78,76.90000153,77.51000214,76.90000153,1467200,75.25229645,wait or hold
11/19/2012,78.22000122,77.13999939,77.43000031,77.79000092,813200,76.12319946,wait or hold
11/20/2012,78.48999786,77.11000061,77.52999878,77.65000153,601900,75.98622131,wait or hold
11/21/2012,78.19000244,77.16000366,77.62000275,77.93000031,238600,76.2602005,wait or hold
11/23/2012,79.12000275,77.63999939,77.83000183,79.04000092,198500,77.34645081,wait or hold
11/26/2012,79.05000305,77.58999634,78.58000183,78.16000366,741200,76.48527527,wait or hold
11/27/2012,78.06999969,76.02999878,78.05999756,76.61000061,1326100,74.9684906,wait or hold
11/28/2012,78.06999969,76.29000092,76.47000122,78.06999969,487900,76.39720154,wait or hold
11/29/2012,74.05000305,71.36000061,71.44999695,73.93000031,3211200,72.34590912,wait or hold
11/30/2012,73.88999939,73,73.51999664,73.15000153,1948100,71.5826416,wait or hold
12/3/2012,74.22000122,71.94000244,73.51000214,73.16999817,1363200,71.60224152,wait or hold
12/4/2012,72.91999817,71.97000122,72.84999847,72.37999725,866100,70.82914734,wait or hold
12/5/2012,72.95999908,72.01999664,72.58999634,72.19999695,692500,70.65299225,wait or hold
