Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD-1,SIGNAL LINE1,MACD-2,SIGNAL LINE2,plusDI,minusDI,adx,storsi,%K,%D,AO,%R,RSI-7,RSI-14,RSI,MA,MA-26,Trend,Trading Signal,AO-signal,MACD-SL-1,MACD-SL-2,DMI,STOCHRSI,MA-trend,MACD-SL-1_n,MACD-SL-2_n,MACD-1_n,MACD-2_n,SIGNAL LINE1_n,SIGNAL LINE2_n,plusDI_n,minusDI_n,DMI_n,%K_n,%D_n,STOCHRSI_n,Close_n,%R_n,RSI_n,AO_n,MA-trend_n
30/11/2004,17.01000023,16.63999939,16.95000076,16.63999939,34899500,12.55160427,wait or hold,0.16917136044426329,0.1645851749823833,0.03650250496436058,-0.006383520207947739,23.568956313315798,17.029392157411873,18.051993283489466,0.210095637200183,0.37011944635796007,0.4233157341743169,0.5972352673823487,-58.42109642106143,42.99365737137051,49.92475804430447,49.92475804430447,16.775333340666666,16.49653849192308,0.1,0.0,0,0.004586185461879999,0.04288602517230832,6.539564155903925,-0.053196287816356824,-0.14346089807692053,0.01111569226640885,0.22830667710474595,0.40413354366621657,0.3774704265465736,0.4127868545838367,0.33139841675459736,-0.013749016190774177,-0.21541528962178158,0.1171400801399296,-0.2597611072840813,-0.1523977453497628,-0.18980193729045336,-0.028016052380959833,-0.16842192842122838,-0.005441479594577858,0.4648619341337221,-0.27027003749510103
1/12/2004,17.79000092,16.87000084,16.90999985,17.71999931,58372900,13.36625671,wait or hold,0.22731239281353766,0.17713062484853936,0.050668654728294626,-0.0030506512098452034,30.744070902602655,14.268528047539904,19.376998743961856,0.7405901258084577,0.460501894019623,0.44190881409710525,0.6281472914117643,-3.6083294079908894,69.65031738503231,63.92326892100682,63.92326892100682,16.865333238666665,16.56730769192308,0.9,0.7820508385923357,1,0.05018176796499829,0.05371930593813983,16.47554285506275,0.01859307992251774,-1.1526916180769184,0.1615109812108082,0.2646280863193149,0.4643911439475903,0.3947471853374014,0.4268320401881276,0.3361167110920056,0.2864960913378136,-0.34261488359523584,0.392418752388042,-0.0789962119607559,-0.11511538849643788,0.07769703076953505,0.09548308919133763,0.9278334118401821,0.44220418018425467,0.47735743262253205,-0.6284464024738853
2/12/2004,17.96999931,17.47999954,17.59000015,17.5,43496200,13.20030975,wait or hold,0.25281969797213577,0.19226844555464365,0.060561033307674705,0.0006606784959302677,31.158847794699536,13.28055679196741,20.866550033014068,0.5392789529552967,0.49665490532131235,0.4692818597093084,0.7227647139705837,-22.169789963054328,62.68428317343692,60.22965549232562,60.22965549232562,16.967999902666666,16.63692309269231,0.9,0.5,1,0.060551252417492124,0.05990035481174444,17.878291002732126,0.027373045612003932,-0.8630769073076898,0.19571432997448768,0.2853516704639756,0.49082701781958726,0.40681173649855196,0.4437794995243829,0.34137078676824273,0.3038525712961886,-0.38813307556886867,0.43128222616155343,-0.0066901893573773075,-0.060227674416012844,0.11041262411592778,0.07032593368756901,0.5566042007389136,0.32408947249761444,0.5156044221911791,-0.5256620318715868
3/12/2004,18.32999992,17.85000038,18.12000084,17.88999939,54018200,13.494484900000002,wait or hold,0.3008634253305118,0.2139874484900357,0.07494139730503235,0.00498928003793345,32.52865154413083,11.791226643943977,22.718249833455307,0.7174540420024457,0.6657743735887333,0.5675281166491994,0.8887058754117589,-20.65731002447905,69.08002636092252,64.18090427132152,64.18090427132152,17.088666534,16.704230785,0.9,1.0,1,0.0868759768404761,0.0699521172670989,20.737424900186852,0.09824625693953382,-1.1857686049999998,0.2825454289237246,0.31905283499209225,0.5406197304910987,0.4243497467728172,0.4680948832389711,0.3474987252369184,0.3611724745427707,-0.45675006741704416,0.5104952163360934,0.33154874717746385,0.13677314663930584,0.3744978430047621,0.114922779471335,0.586853799510419,0.45044286695528246,0.5826824475591212,-0.6401854376675029
6/12/2004,17.97999954,17.67000008,17.86000061,17.86000061,28335500,13.47185421,wait or hold,0.3326894037534771,0.23772784564661956,0.08761062393090313,0.009798481699960962,31.124714466927372,13.788391038238709,23.85263904248365,0.6910884495057374,0.6492738148211598,0.6084009657352167,0.9810587372058777,-25.683023527126654,68.03359889942992,63.657007659148384,63.657007659148384,17.201333235999996,16.768076933076923,0.9,1.0,1,0.09496155810685755,0.07781214223094217,17.336323428688665,0.04087284908594302,-1.0919236769230771,0.30921541018249443,0.34540562592583357,0.57360430280131,0.43980088742352264,0.494673307125014,0.3543070423301846,0.302424250599741,-0.36473594070064075,0.41626688457302463,0.29854762964231685,0.21873031304557333,0.16071510778491072,0.11149238701517983,0.48633952945746706,0.43368965322578124,0.6200140387835444,-0.6068798371302069
7/12/2004,18.20000076,17.47999954,17.89999962,17.55999947,30871800,13.24556541,wait or hold,0.3300067627652723,0.2561836328664853,0.09492533702568906,0.014748252595095468,31.06926969609594,12.444913404162852,25.206068902639146,0.43221440574999476,0.6135856324193925,0.6109932990773058,1.1297940774117592,-42.07652916181539,57.81556159482642,58.51305974596831,58.51305974596831,17.253333154666663,16.824230744230768,0.9,1.0,1,0.07382312989878698,0.0801770844305936,18.62435629193309,0.002592333342086639,-0.7357687257692334,0.23949111138741275,0.3533347136379572,0.5708240028689151,0.44872176824637466,0.5153353766196755,0.3613143612494931,0.30010414532852536,-0.4266331593851166,0.4519521438858167,0.22717126483878247,0.22392839196223946,0.018075622568485272,0.07718693701041457,0.15846941676369242,0.2691960168850933,0.6801369934307935,-0.4804803099997996
8/12/2004,17.48999977,17.14999962,17.45999908,17.27000046,31056800,13.02681923,wait or hold,0.3011062841335139,0.26516816459829984,0.09743665598015383,0.01955142029630527,29.31749268143409,16.281372769450336,25.44768494981181,0.203720139460422,0.4423409982387179,0.5266671486579927,1.0869115054117664,-57.92347029173646,49.44117143397996,53.97277217135595,53.97277217135595,17.287333169999997,16.87346154,0.1,0.5,0,0.035938119535214086,0.07788523568384856,13.036119911983754,-0.08432615041927477,-0.3965389199999976,0.11452885040738381,0.34565069085780586,0.5408714303333577,0.45178452365600497,0.5253939569884352,0.3681141361518798,0.2268004410338833,-0.24987832678929778,0.29712871506634,-0.11531800352256594,0.054839803893151684,-0.3057969151598645,0.0440252412282367,-0.15846940583472902,0.12400628600410624,0.6628026670498262,-0.36008752338022054
9/12/2004,17.39999962,16.78000069,16.97999954,17.14999962,36920100,12.93630123,wait or hold,0.2654960347720099,0.26523373864167404,0.09790510300036814,0.024098499000001227,26.851934354689945,19.93091107045852,24.686702740441266,0.15741323619382028,0.2644492604680789,0.3955582045630208,0.9360881096470557,-69.8224810615888,46.20986808079178,52.168864157551546,52.168864157551546,17.274666468,16.908076910000002,0.1,0.4615373283950469,0,0.0002622961303358484,0.07380660400036691,6.921023284231424,-0.13110894409494195,-0.2419227099999972,-0.0031464916926778885,0.33197601061888116,0.5039648243701733,0.4523558324667538,0.5254673700282098,0.3745513695719789,0.12362831524838036,-0.08173539341604363,0.12770849675416862,-0.47110147906384336,-0.2080564166743939,-0.48011728355653016,0.03030301731552143,-0.39644962123177585,0.06632075072594068,0.6018356623638259,-0.30521417185897803
10/12/2004,17.35000038,16.95999908,16.97999954,17.03000069,27810800,12.84578609,wait or hold,0.2250325806996436,0.25719350620653264,0.09649043400072799,0.028295866009323562,25.40462603094893,18.856643082499648,23.98007640316862,0.03027684670154263,0.13047007411859485,0.26301413934080026,0.7227645109411753,-76.9230072371633,42.93607520553941,50.35638919817463,50.35638919817463,17.233333205999998,16.94307690423077,0.1,0.0,0,-0.03216092550688904,0.06819456799140443,6.547982948449281,-0.1325440652222054,-0.08692378576922977,-0.1100932509824677,0.31316019103343007,0.4620283374841079,0.45063052986280505,0.516465974457865,0.380493521214718,0.0630652067598465,-0.13122948166125792,0.11737332480600493,-0.7390598517628109,-0.4738303045362243,-0.4854647804446548,0.016581011813341373,-0.5384601447432659,0.008361260879544918,0.5156043401210544,-0.2502049949122057
13/12/2004,17.27000046,17.04999924,17.20999908,17.15999985,20703500,12.94384098,wait or hold,0.2011013147031484,0.24597506696070415,0.09687738722800177,0.032268970288681004,24.52846232195701,18.2063085205119,23.323923375701163,0.1659249927897924,0.11787169189505164,0.1904429156179239,0.5513821849705849,-69.23075166136198,47.625765084125206,52.29020900423248,52.29020900423248,17.244666544666664,16.97846152269231,0.1,0.0,0,-0.044873752257555743,0.06460841693932076,6.322153801445111,-0.07257122372287225,-0.18153832730768826,-0.1520260248939722,0.30113668101061086,0.43722587695184334,0.45110245043983865,0.5039064358937531,0.3861181873608812,0.026401838705529368,-0.16119194592596298,0.11111667414032933,-0.7642566162098972,-0.6193482214899746,-0.26199612877676137,0.03144655427108489,-0.38461503322723933,0.07020112731968631,0.44632684495812325,-0.283783731558648
