Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD-1,SIGNAL LINE1,MACD-2,SIGNAL LINE2,plusDI,minusDI,adx,storsi,%K,%D,AO,%R,RSI-7,RSI-14,RSI,MA,MA-26,Trend,Trading Signal,AO-signal,MACD-SL-1,MACD-SL-2,DMI,STOCHRSI,MA-trend,MACD-SL-1_n,MACD-SL-2_n,MACD-1_n,MACD-2_n,SIGNAL LINE1_n,SIGNAL LINE2_n,plusDI_n,minusDI_n,DMI_n,%K_n,%D_n,STOCHRSI_n,Close_n,%R_n,RSI_n,AO_n,MA-trend_n
10/8/2007,116.0,113.0,113.0,115.0,949400,64.21264648,wait or hold,0.7077940070387001,1.445579350692531,1.174247567677682,0.9667887671010806,26.811633387269683,23.8909089902984,35.66828049128211,0.09110679494998641,0.17901410918982305,0.16253952874414496,0.8058823529411683,-75.0,43.88562023731363,48.988336557496226,48.988336557496226,117.2,117.11538461538461,0.1,0.5,0,-0.7377853436538309,0.20745880057660138,2.920724396971284,0.016474580445678094,2.115384615384613,-0.13026119342218967,0.20353093630875052,0.09831917901212717,0.12764823332970532,0.22307016485456677,0.16286902694795358,0.05619314954053434,-0.08856935130915888,0.051619452486060924,-0.641971781620354,-0.6879855292130541,0.11673560917781489,0.02008032128514059,-0.5,-0.09368792047495267,0.12254485257930203,-0.10136024572180824
14/8/2007,116.0,114.0,116.0,114.0,504400,63.65429306,wait or hold,0.4681464347520716,1.2500926693372563,1.1243870502244704,0.9759953299107039,25.523396933888854,22.74300653239296,33.532011082154,0.0026471044106742714,0.09152501448097687,0.12703227161230257,0.5264705882352843,-87.5,40.311096244657854,46.84408895137954,46.84408895137954,116.93333333333334,117.23076923076923,0.1,0.5,0,-0.7819462345851846,0.14839172031376646,2.780390401495893,-0.0355072571313257,3.2307692307692264,-0.15065757825610715,0.17119488827187146,0.05763465043529714,0.11564587712342944,0.18673165995556773,0.16554186475884136,0.005445531989741514,-0.13236146831347284,0.0485482875068608,-0.8169499710380463,-0.759605998290159,-0.08363628741078721,0.004016064257028162,-0.75,-0.15435378835642877,0.10554337613529508,-0.05046072838964499
15/8/2007,114.0,112.0,114.0,112.0,397000,62.53755569,wait or hold,0.11644193637030753,1.0233624316585055,1.0492959155560868,0.9802719442311677,24.26769785852577,26.54389304894429,31.456844367511046,0.0,0.03125129978688682,0.07914178569942047,0.005882352941171121,-100.0,33.8733866650453,42.80833010847454,42.80833010847454,116.46666666666667,117.26923076923077,0.1,0.5,0,-0.906920495288198,0.06902397132491911,-2.2761951904185196,-0.04789048591253365,5.269230769230774,-0.20837885746660423,0.12774531648904008,-0.002073576852307024,0.09757004092559773,0.14458537256902715,0.1667834460845421,-0.04402033762462465,0.012641154432585289,-0.06211348430122954,-0.9374974004262264,-0.8562042529138647,-0.131369325572541,-0.028112449799196804,-1.0,-0.2685350107426694,0.07386694107646119,0.04256252742430888
16/8/2007,110.0,108.0,110.0,110.0,513400,61.42080688,wait or hold,-0.3191077014701449,0.7548683187420945,0.9510427489332898,0.9785686551156834,21.94255822836004,33.58187853670195,30.70724966004456,0.0,0.0008823681368913538,0.040012076918084734,-1.4823529411764582,-84.61538461538461,28.55339125180646,39.17378066855368,39.17378066855368,115.86666666666666,117.15384615384616,0.1,0.08333333333333333,0,-1.0739760202122395,-0.02752590618239359,-11.639320308341912,-0.03912970878119338,7.15384615384616,-0.28553601401671513,0.07488945391484725,-0.07601603960404246,0.07391867177749356,0.09467570828947536,0.16628894931686888,-0.13561477775568676,0.28113808274906504,-0.2670225076681132,-0.9982352637262173,-0.9351314448218125,-0.09759957807570985,-0.06024096385542166,-0.6923076923076923,-0.3713650642784424,-0.01668829135161687,0.12856516015796404
17/8/2007,111.0,105.0,110.0,109.0,822800,60.86243439,wait or hold,-0.7360643223515808,0.4566817138565755,0.8454444041288127,0.9708197933938069,19.00161338696177,35.782387206676916,30.701788470140322,0.0,0.0,0.02000603845902417,-3.4676470588235304,-75.0,26.157001824367484,37.46117123019419,37.46117123019419,115.26666666666667,116.92307692307692,0.1,0.0,0,-1.1927460362081563,-0.12537538926499414,-16.780773819715147,-0.02000603845902417,7.92307692307692,-0.34039176764607204,0.021322127220123832,-0.14680199998614896,0.048499181289336946,0.03924658479458221,0.16403930946431466,-0.2514676894300747,0.3650867950119403,-0.3795415869747649,-1.0,-0.9754849380103238,-0.023884483134868795,-0.07630522088353409,-0.5,-0.41981886113646827,-0.13748825555903554,0.16366827555945562
20/8/2007,117.0,112.0,112.0,115.0,1073300,64.21264648,wait or hold,-0.5778900533343574,0.24976731785856626,0.8307753563078819,0.9626767946179092,28.03930565009943,30.007395754707407,28.7509842050376,0.6496778932608329,0.2165592977536109,0.11828266810636223,-3.6441176470588204,-37.5,53.48432394023661,51.23629413674536,51.23629413674536,114.93333333333334,116.76923076923077,0.1,0.5,0,-0.8276573711929236,-0.13190143831002732,-1.9680901046079775,0.09827662964724868,1.7692307692307736,-0.1717699678339465,0.0177494665354887,-0.11994904459608302,0.0449680679726947,0.0007838120853651542,0.16167524423472823,0.10455495634106149,0.1447726911245566,-0.055370702224446955,-0.5668814044927784,-0.7772545230693979,0.4320540455272832,0.02008032128514059,0.25,-0.030087850633732316,-0.14822603015525027,-0.11715664765247924
21/8/2007,116.0,112.0,116.0,112.0,406000,62.53755569,wait or hold,-0.6856801877143113,0.06267778595832303,0.7740212550932313,0.9517182543994027,25.797422186299613,27.60815359180682,26.93952310172793,0.39346306539937964,0.34771365288673745,0.23299816049657593,-3.991176470588229,-53.333333333333336,43.988301334620196,45.80377014157321,45.80377014157321,114.33333333333333,116.5,0.1,0.0,0,-0.7483579736726343,-0.17769699930617144,-1.8107314055072052,0.11471549239016152,4.5,-0.1351443247635694,-0.0073211388449990755,-0.13824837790723576,0.0313062976233498,-0.033993768793164736,0.1584937745316657,0.016240234058686687,0.05324235873800376,-0.05192695700637873,-0.3045726942265252,-0.5458658425838474,0.49542014143872026,-0.028112449799196804,-0.06666666666666676,-0.1837868833452222,-0.16934365352780612,0.007459412022816858
22/8/2007,115.0,111.0,113.0,115.0,434800,64.21264648,wait or hold,-0.5239334462381322,-0.054644475925313345,0.7627990295515303,0.9407547546074527,23.752226846171983,27.401381630880685,25.524822822375164,0.6554158659555162,0.5661856082052429,0.3995918843509283,-4.079411764705881,-33.333333333333336,53.59963062469001,51.35795639418647,51.35795639418647,114.13333333333334,116.26923076923077,0.1,0.5,0,-0.46928897031281885,-0.1779557250559224,-3.6491547847087027,0.1665937238543146,1.2692307692307736,-0.006252025090708102,-0.007462777270922594,-0.11078893042355298,0.02860489869573013,-0.05580249539624249,0.1553108649714381,-0.06432633480767203,0.045354073593453004,-0.09216026954066348,0.13237121641048555,-0.20983536285832727,0.6953926725124093,0.02008032128514059,0.33333333333333304,-0.026645735826174466,-0.1747125408259138,-0.13997367266344896
23/8/2007,116.0,114.0,115.0,114.0,534900,63.65429306,wait or hold,-0.4707220761793849,-0.13786000473974566,0.7371975783638334,0.9289522772172959,24.82683704557072,26.27954154160564,23.904657701009665,0.5694680460565119,0.5394489924704692,0.46952043841070273,-2.982352941176458,-40.0,50.24660428571371,49.535604433407066,49.535604433407066,114.13333333333334,116.03846153846153,0.1,0.0,1,-0.3328620714396392,-0.19175469885346252,-1.4527044960349187,0.06992855405976645,2.038461538461533,0.056758830723789844,-0.015016972900558923,-0.10175533377531276,0.022442152052744246,-0.07127121111913315,0.1518843844832385,-0.021994116004089626,0.0025562277387576327,-0.04409165165319118,0.07889798494093814,-0.06878487774064268,0.3227820779542532,0.004016064257028162,0.19999999999999996,-0.07820440982017784,-0.10795937541944378,-0.10487055726195749
24/8/2007,114.0,113.0,114.0,114.0,286600,63.65429306,wait or hold,-0.42366686472780657,-0.1950213815531943,0.712516736885064,0.9164136085465165,24.291330860468648,27.869666026676658,22.687194582195065,0.7593283899717125,0.6614041006612469,0.5654622695359776,-1.941176470588232,-40.0,50.24660428571371,49.535604433407066,49.535604433407066,114.06666666666666,115.8076923076923,0.1,0.0,1,-0.22864548317461228,-0.20389687166145254,-3.57833516620801,0.09594183112526933,1.8076923076923066,0.10489286052938485,-0.021664159141086325,-0.09376685687682462,0.01650101333157461,-0.08189678907139297,0.14824417386235145,-0.043089360597055926,0.06321897571188817,-0.09061040465266645,0.32280820132249355,0.12473609527606477,0.42305420962674867,0.004016064257028162,0.19999999999999996,-0.07820440982017784,-0.044606505301776234,-0.1154014918824049
