Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
6/28/2002,27.73999977,26.5,27.125,26.75499916,4052400,15.45075226,wait or hold,-0.3583270649118404,-0.250586125103449,16.835123134083872,26.582735931292806,18.252305914552895,-0.10774093980839139,-9.747612797208934,0.1327652321012922,-0.23154393253002914,-0.7739041902518486
7/1/2002,27.10000038,26.43000031,26.75499916,26.54000092,2219600,15.32659912,wait or hold,-0.40609111147234245,-0.2816871379951654,15.997434040831038,25.779882758031402,18.62111935848906,-0.12440397347717702,-9.782448717200364,0.1134190276103535,-0.23246505748812374,-0.782670682671309
7/2/2002,26.875,25.67499924,26.60000038,26.05999947,2846200,15.04940224,wait or hold,-0.4769472379349544,-0.3207391736716737,14.596532483046415,29.03196977320989,19.654408785012954,-0.1562080642632807,-14.435437290163476,0.07649367198624879,-0.3554985213765416,-0.8022426060170769
7/3/2002,26.54999924,25.50499916,26.17000008,26.14999962,2669200,15.10137844,wait or hold,-0.5198762018924299,-0.3605665921158637,13.488764171264595,28.063275477716605,20.755902517667387,-0.15930960977656616,-14.57451130645201,0.07289269902234152,-0.3591758908118067,-0.7985728753591641
7/5/2002,27.29000092,26.15999985,26.27499962,27.07500076,1283200,15.63554955,wait or hold,-0.47415511973275315,-0.3832843034801944,17.698389248255488,25.765966626307197,20.599149778553112,-0.09087081625255877,-8.067577378051709,0.15235187320074117,-0.18712074647812094,-0.7608562155306824
7/8/2002,27.19499969,26.53499985,27.0,26.72500038,1711000,15.43343258,wait or hold,-0.460720587504607,-0.39877156347062154,16.838942434685702,24.514752314942225,20.453593663661284,-0.061949024033985445,-7.675809880256523,0.18593080712278565,-0.17676170270726022,-0.7751273820205955
7/9/2002,27.0,26.17000008,26.54999924,26.17000008,1861400,15.11292458,wait or hold,-0.489026906281687,-0.41682263500314676,15.799843382044756,25.715661431837173,20.698666540500398,-0.07220427127854023,-9.915818049792417,0.17402420510529426,-0.23599158473141713,-0.797757362260193
7/10/2002,26.62000084,25.54999924,26.61499977,25.62000084,2515600,14.79530525,wait or hold,-0.5493284427774938,-0.4433238000466392,14.553069224948082,28.258810456501877,21.50689564696985,-0.10600464273085464,-13.705741231553795,0.13478111702277373,-0.33620403305603763,-0.8201834256929402
7/11/2002,25.95000076,24.87000084,25.27499962,25.67499924,3122800,14.82706738,wait or hold,-0.5859357490531139,-0.47184619285169266,13.403397411257192,31.00037791407501,22.80136519236405,-0.1140895562014212,-17.596980502817818,0.1253943275340068,-0.4390954626942102,-0.8179408814903344
7/12/2002,26.29999924,25.20999908,25.90500069,25.53000069,2489400,14.74333191,wait or hold,-0.619462232231875,-0.5013694032150546,14.882592373205448,28.549065276796494,23.420311673431744,-0.11809282901682039,-13.666472903591046,0.1207464263139062,-0.33516570718555594,-0.8238531563508529
7/15/2002,25.79999924,24.54999924,25.25,25.78000069,2771200,14.88771057,wait or hold,-0.6187846591042252,-0.5248524559756433,13.558518853918617,30.706619735831264,24.514540624177805,-0.09393220312858186,-17.148100881912647,0.14879752543270142,-0.4272262707194461,-0.8136594770683383
7/16/2002,25.76000023,24.73500061,25.76000023,25.07999992,2626800,14.48346138,wait or hold,-0.6668778210155892,-0.553257530515231,12.553038974307507,28.42946183621862,25.530610364156285,-0.11362029050035827,-15.876422861911115,0.12593915690864543,-0.39360079554405425,-0.8422018104559115
7/17/2002,25.82500076,24.67499924,25.60000038,25.46999931,2584600,14.70868206,wait or hold,-0.6659255452996646,-0.5757911344441253,11.99553885701095,26.132718332442938,26.355420963638263,-0.0901344108555393,-14.137179475431989,0.15320685853427363,-0.3476120433629417,-0.8262996956477662
7/18/2002,26.14999962,25.01000023,25.46999931,25.04000092,2640600,14.46035671,wait or hold,-0.6918043422504034,-0.5989937768060747,13.306641740140146,24.057845529859957,26.528166328637706,-0.09281056544432875,-10.751203789719812,0.1500997752172022,-0.25808070007192685,-0.8438327583663967
7/19/2002,25.29500008,24.36499977,24.875,24.55500031,3880200,14.18027306,wait or hold,-0.7427930633778743,-0.6277536349144076,12.438971838075531,27.01147284332083,27.271779424572863,-0.11503942846346671,-14.5725010052453,0.12429150175887638,-0.3591227347988395,-0.8636085210470524
7/22/2002,25.04999924,23.5,24.5,23.61000061,4396800,13.63454723,wait or hold,-0.8494968900849322,-0.6721022869279786,11.13569555322061,30.02842872718714,28.60208899669525,-0.17739460315695366,-18.89273317396653,0.051895563260102806,-0.4733575153457974,-0.9021406165025425
