Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD-1,SIGNAL LINE1,MACD-2,SIGNAL LINE2,plusDI,minusDI,adx,storsi,%K,%D,AO,%R,RSI-7,RSI-14,RSI,MA,MA-26,Trend,Trading Signal,AO-signal,MACD-SL-1,MACD-SL-2,DMI,STOCHRSI,MA-trend,MACD-SL-1_n,MACD-SL-2_n,MACD-1_n,MACD-2_n,SIGNAL LINE1_n,SIGNAL LINE2_n,plusDI_n,minusDI_n,DMI_n,%K_n,%D_n,STOCHRSI_n,Close_n,%R_n,RSI_n,AO_n,MA-trend_n
29/11/2004,7.475689888,7.475689888,7.475689888,7.475689888,107740,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
30/11/2004,7.475689888,7.475689888,7.475689888,7.475689888,10774,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
1/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,0,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
2/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,0,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
3/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,16160978,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
6/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,0,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
7/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,21548,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
8/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,0,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
9/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,21548,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
10/12/2004,7.475689888,7.475689888,7.475689888,7.475689888,0,0.428960681,wait or hold,0.0,0.0,0.0,0.0,,,,,,,-2.6645352591003757e-15,,,,,7.475689888000002,7.475689888000003,,,0,0.0,0.0,,,3.552713678800501e-15,-0.033134339413704916,0.10627106241514683,-0.15837164067321874,-0.04327553958906494,-0.1695076913339545,-0.05028144571966753,,,,,,,-0.8884715992792056,,,-0.09555186335655885,0.07489329191327121
