Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
30/12/2004,27.04999924,26.79999924,27.04999924,26.89999962,1506800,19.98012352,wait or hold,0.35418711193064567,0.4326861186788029,16.905711420387128,18.27520454273173,14.539075493806967,-0.07849900674815724,-1.3694931223446005,0.0634257486130867,-0.08388580330266027,-0.8447462359258142
31/12/2004,27.19000053,26.89999962,26.95999908,27.0,1076700,20.0544014,wait or hold,0.32236930467714586,0.41062274479894817,18.259956823454345,17.486273670384175,13.655168450920758,-0.0882534401218023,0.77368315307017,0.052792837115559266,-0.0311518264993772,-0.8418870398820761
3/1/2005,26.95999908,26.20000076,26.95000076,26.37000084,2425500,19.58646584,wait or hold,0.24379999136903052,0.3772581807092678,16.184342485700164,25.444746539442043,14.26873011220032,-0.1334581893402373,-9.26040405374188,0.0035169766636129474,-0.2780458072120654,-0.8598998824915778
4/1/2005,26.29000092,25.63999939,26.25,25.75,4101800,19.12594986,wait or hold,0.1302727168890634,0.3278610720696083,14.558150042705979,30.59608415252089,15.786543521108142,-0.1975883551805449,-16.037934109814913,-0.06638871150727599,-0.44481049048168564,-0.877626854617507
5/1/2005,25.87000084,25.29999924,25.60000038,25.64999962,3302600,19.05168152,wait or hold,0.03190939553841332,0.26867072154493316,13.423938970076529,32.85956666774358,17.658401659323104,-0.23676132600651983,-19.43562769766705,-0.10908957540503894,-0.5284125240156665,-0.8804860506612451
6/1/2005,25.71999931,25.10000038,25.47999954,25.42000008,3295400,18.880840300000003,wait or hold,-0.06377829983406968,0.20218090359297028,12.301304414158604,32.80925274541927,19.64433921664101,-0.26595920342703994,-20.507948331260668,-0.1409169952700261,-0.5547975358629369,-0.8870621634203125
7/1/2005,26.97999954,26.35000038,26.75,26.61000061,10569900,19.76471519,wait or hold,-0.04349040806713944,0.15304663317588177,24.9503577687985,26.74793685980242,18.4895333327965,-0.1965370412430212,-1.797579091003918,-0.06524271689891581,-0.09441908318264702,-0.853037844638501
10/1/2005,27.07999992,26.64999962,26.64999962,26.95999908,3244400,20.02469063,wait or hold,0.0007099614320402736,0.12257929481638195,24.74260640486301,25.235293994987906,17.239267444795637,-0.12186933338434168,-0.4926875901248948,0.016149517685376757,-0.06231154311348586,-0.8430307402581135
11/1/2005,26.95999908,26.37999916,26.75,26.5,3818000,19.68302155,wait or hold,-0.0012312551676245675,0.09781718221182582,23.013046438231086,26.72536306373771,16.541011328444558,-0.09904843737945039,-3.712316625506624,0.0410256492062393,-0.14153220490162455,-0.8561829657762484
12/1/2005,26.48999977,26.11000061,26.37999916,26.38999939,3251100,19.60131836,wait or hold,-0.011483410059028643,0.07595706191594344,21.904280568856603,28.77325583517537,16.327673388395336,-0.08744047197497208,-6.868975266318767,0.053679020661485,-0.21920344709016293,-0.8593280869139959
13/1/2005,26.59000015,26.15999985,26.45000076,26.18000031,1761100,19.44533539,wait or hold,-0.03608418154122006,0.05354881171419766,21.97741886706471,27.216272738884665,15.922085463529303,-0.08963299325541772,-5.2388538718199555,0.051289042295913134,-0.17909345483700634,-0.8653323494850447
14/1/2005,26.52000046,26.15999985,26.17000008,26.29000092,2231800,19.52703857,wait or hold,-0.046196548544983784,0.033599738586709484,20.955060914774805,25.95021083076916,15.545468104725131,-0.07979628713169326,-4.995149915994354,0.06201163597555648,-0.17309699112993748,-0.8621872283472971
18/1/2005,26.22999954,25.57999992,25.70000076,26.10000038,3481700,19.38592148,wait or hold,-0.06870851673835432,0.013138086639064657,19.070821428329136,30.962228794404183,16.132727852255815,-0.08184660337741897,-11.891407366075047,0.05977666954053551,-0.34278302422660467,-0.8676196956266826
19/1/2005,26.12999916,25.95000076,26.01000023,26.0,2711000,19.3116436,wait or hold,-0.09351965584959387,-0.008193462594791754,18.61386160143981,30.22033653962268,16.67804047496288,-0.08532619325480212,-11.606474938182867,0.05598370999109936,-0.3357721123313331,-0.8704788916704208
20/1/2005,26.0,25.63999939,25.67000008,25.67000008,2468400,19.06653214,wait or hold,-0.13815617427194482,-0.03418600564779812,17.700358633264912,32.96327102073525,17.6386072244692,-0.10397016862414671,-15.262912387470337,0.035660669946565804,-0.42574067434150387,-0.8799142004732263
21/1/2005,25.72999954,25.10000038,25.65999985,25.15999985,2749100,18.68772125,wait or hold,-0.2121491298631888,-0.06977863127696032,16.201849187921805,37.4291596044412,19.205870493836503,-0.14237049858622847,-21.227310416519398,-0.0061979695379014155,-0.5724978174274357,-0.8944960514614081
24/1/2005,25.5,24.69000053,25.25,24.89999962,4158500,18.49460983,wait or hold,-0.2884008169713326,-0.11350306918837871,14.501914601947027,38.81288890976091,21.091088276363934,-0.17489774778295386,-24.31097430781388,-0.0416546023035993,-0.6483729855029938,-0.9019299395025037
25/1/2005,25.43000031,24.89999962,24.89999962,25.20000076,2203900,18.71743774,wait or hold,-0.32096505123341146,-0.154995466183871,13.503544025960995,36.14085233251357,22.84164764585369,-0.16596958504954046,-22.637308306552573,-0.03192237485957372,-0.6071915553521416,-0.8933523513712891
26/1/2005,25.54000092,25.06999969,25.26000023,25.39999962,1732400,18.86598778,wait or hold,-0.32689165402827314,-0.18937470414150567,14.114330057865027,33.911297876902275,24.15450667640219,-0.13751694988676746,-19.79696781903725,-0.0009073133005290668,-0.5373034873008699,-0.8876340136083313
27/1/2005,25.87000084,25.21999931,25.45000076,25.68000031,3040300,19.07396317,wait or hold,-0.30550737121871663,-0.21260123776706105,17.198763755389393,31.057722393157256,24.480568317472,-0.09290613345165558,-13.858958637767863,0.047721125155833155,-0.39119565566105763,-0.8796282753792171
28/1/2005,25.81999969,25.53000069,25.60000038,25.60000038,1812700,19.01454163,wait or hold,-0.29164376753753274,-0.22840974383556162,16.53042628363823,29.85083101667168,24.783339841322537,-0.06323402370197112,-13.320404733033449,0.08006548641476074,-0.37794425425027733,-0.8819156215208549
31/1/2005,26.07999992,25.70000076,25.70000076,26.04999924,2403400,19.34878159,wait or hold,-0.24160860905776715,-0.23104951689528597,18.96851064305564,27.917092406269717,24.37638631989058,-0.010559092162481187,-8.948581763214076,0.1374842891010326,-0.27037325613725594,-0.869049320810811
1/2/2005,26.10000038,25.54999924,25.54999924,25.98999977,1543800,19.30421066,wait or hold,-0.20443432930065342,-0.22572647935170484,17.56445753223205,27.86941263697707,24.255302863097768,0.021292150051051423,-10.30495510474502,0.1722040341205473,-0.3037475339087107,-0.8707648167644301
