Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
30/12/2004,83.02999878,82.65000153,82.69999695,82.75,1271700,54.09654236,wait or hold,0.7580067964602506,0.4371054465600018,25.57316649154147,11.700816409681934,21.355552243655673,0.3209013499002488,13.872350081859537,0.08280640854973687,0.3985206729059043,-0.34757657263620756
31/12/2004,82.76999664,82.06999969,82.73000336,82.06999969,1440800,53.65200806,wait or hold,0.7383808381646304,0.4973605551391232,24.253476436333873,15.37283409812367,21.43093954570505,0.2410202830255072,8.880642338210203,0.03594356266838328,0.2741100870993365,-0.35841841410002007
3/1/2005,83.40000153,82.05000305,82.16999817,82.40000153,3192000,53.86774063,wait or hold,0.740755854717662,0.5460396346108972,26.42319382953987,13.884688593142341,22.122074715414957,0.19471622010676481,12.538505236397528,0.008778925926060888,0.36527665560338485,-0.3531569052750515
4/1/2005,83.01999664,81.66999817,82.40000153,81.73000336,3644600,53.42974091,wait or hold,0.6810066320744141,0.5730330427789475,23.928633380119795,15.231310187240425,22.128336802797797,0.10797358929546663,8.69732319287937,-0.04210930952311276,0.2695411412732944,-0.363839273846596
5/1/2005,81.94999695,80.73000336,81.69999695,80.73000336,2895300,52.77599335,wait or hold,0.5470542506229492,0.5678372830118656,21.91509023031909,20.433149570579477,20.79769953182905,-0.020783032388916434,1.4819406597396139,-0.11764537775891293,0.08970890471889126,-0.37978315108367056
6/1/2005,82.40000153,80.81999969,80.87999725,81.45999908,3014500,53.25322723,wait or hold,0.4938394052657742,0.5530377044185506,22.47033409604129,18.178198991210174,20.066373778621973,-0.05919829915277641,4.292135104831118,-0.14018199120536023,0.15974864965167423,-0.3681441889404007
7/1/2005,82.80000305,81.25,81.5,82.30000305,3293000,53.80236435,wait or hold,0.513241605542504,0.5450784833336478,22.801775976833273,16.372228116652124,19.805403660739216,-0.03183687779114386,6.429547860181149,-0.12413020168212341,0.21302035277608833,-0.3547512687640655
10/1/2005,84.30000305,82.30000305,82.30000305,83.94000244,4343700,54.87449646,wait or hold,0.6529005484990336,0.5666428992054725,29.133700350217755,14.386189085660755,20.811219879567997,0.08625764929356106,14.747511264557,-0.05484913373044087,0.4203327101897538,-0.3286033198210284
11/1/2005,84.98999786,83.84999847,83.94999695,84.70999908,4757100,55.37784958,wait or hold,0.8160701377017006,0.6165283521582694,31.30925285505829,13.389192471364153,22.188348096561146,0.19954178554343116,17.920060383694135,0.011609881222432561,0.4994035842636848,-0.31632658791990853
12/1/2005,85.0,84.0,84.58000183,84.95999908,4183500,55.54129791,wait or hold,0.9544745066897491,0.6841175887589471,29.446909282475904,12.566491472485339,23.47336975758506,0.27035691793080197,16.880417809990565,0.0531541264982347,0.4734921030099064,-0.3123406186106399
13/1/2005,85.5,83.51000214,84.66000366,83.79000092,4172400,54.77644348,wait or hold,0.9589822021811472,0.739090515148555,28.944091644413167,11.1042646785473,24.978537327703616,0.2198916870325922,17.839826965865868,0.02354830836791222,0.49740389056647705,-0.3309949256412831
14/1/2005,84.25,83.09999847,83.79000092,83.97000122,3082200,54.89409637,wait or hold,0.9658975197140336,0.7844519185075326,26.98962593849945,12.761894096079503,25.75090376237328,0.181445601206501,14.227731842419947,0.0009936146801754475,0.4073780129760518,-0.32812502295544643
18/1/2005,85.0,81.62000275,83.98999786,82.01999664,7161400,53.61931229,wait or hold,0.80516392073649,0.7885943191320104,22.236880044511263,18.22524983708734,24.619734243519922,0.016569601604479622,4.011630207423924,-0.09573216604830892,0.15275749944813133,-0.35921565659069943
19/1/2005,82.79000092,82.09999847,82.5,82.16999817,4878000,53.71739197,wait or hold,0.6819941016912026,0.7672742749081211,21.315975903136632,17.470480821876333,23.569362547441802,-0.0852801732169185,3.8454950812602995,-0.15548312440731615,0.14861683869022535,-0.3568240506110061
20/1/2005,83.55000305,82.08000183,82.69999695,82.94999695,3234000,54.22729492,wait or hold,0.6398008075733514,0.7417795807373355,23.700047227518567,16.09970123359247,23.249870037586494,-0.10197877316398407,7.600345993926098,-0.16527948725485786,0.24220068326834543,-0.3443878458176183
21/1/2005,83.12000275,81.18000031,82.75,81.26999664,4259500,53.12903214,wait or hold,0.46571845592501404,0.6865673545554768,21.322298024821013,19.138806928156974,21.974630656621596,-0.22084889863046275,2.1834910966640386,-0.23501556599761908,0.10719396300213391,-0.37117356451850525
24/1/2005,81.95999908,80.79000092,81.5,81.62000275,4046300,53.35782242,wait or hold,0.35188941782026006,0.619631766025784,20.017920296024812,20.00714787638809,20.406936622709914,-0.2677423482055239,0.01077241963672293,-0.26252597098165653,0.05304231445144714,-0.3655931100684393
25/1/2005,83.01999664,82.01000214,82.15000153,82.81999969,3480400,54.14229965,wait or hold,0.35424971020650275,0.5665553541117045,24.087689809733178,18.545216714702967,19.877902433386705,-0.2123056439052018,5.542473095030211,-0.23000359951821736,0.19091138789787454,-0.34646050617221424
26/1/2005,83.91000366,82.97000122,82.97000122,83.41999817,2919500,54.53452682,wait or hold,0.3998431115275878,0.5332129052178507,27.410877085939894,17.47459631115357,20.03926392415197,-0.13336979369026292,9.936280774786326,-0.18369527230299876,0.300420240465477,-0.33689420406466297
27/1/2005,83.5,82.44000244,83.0,82.88999939,2564100,54.18807602,wait or hold,0.3887928965563532,0.504328903224259,25.848111324561035,19.32895460478246,19.638618991522744,-0.11553600666790587,6.519156719778575,-0.17323294317537086,0.21525371484143752,-0.34534443954878224
28/1/2005,83.40000153,82.79000092,82.88999939,83.25,2046600,54.42339325,wait or hold,0.4043802044326128,0.484339163321264,24.965987029932517,18.669311034211447,19.26659155408132,-0.07995895888865118,6.2966759957210705,-0.15236139285410255,0.20970872730768653,-0.33960463401767027
31/1/2005,84.5,83.59999847,83.59999847,84.36000061,2800700,55.1490593,wait or hold,0.5004113795104388,0.48755360657770924,29.380724990077667,17.361758614916106,19.72706023640135,0.01285777293272955,12.018966375161561,-0.09790973905512634,0.3523279539976314,-0.3219069205587525
1/2/2005,84.69999695,83.80000305,84.34999847,84.08000183,3010200,54.96601486,wait or hold,0.547636035719762,0.4995700924617763,29.011991879468013,16.467481264028603,20.288184269207335,0.048065943257985744,12.54451061543941,-0.0772545935460639,0.36542633037662076,-0.3263711867336031
2/2/2005,83.79000092,83.20999908,83.76999664,83.33999634,2908000,54.48224258,wait or hold,0.5194288452409523,0.5035418430323282,27.53548010732108,19.08078633245481,20.134513161848925,0.015887002208624157,8.454693774866271,-0.09613261826481279,0.2634939787431325,-0.3381697434209243
3/2/2005,83.68000031,82.94999695,83.40000153,83.33999634,2314400,54.48224258,wait or hold,0.4914090642708828,0.5011152872728462,26.324842754492828,19.80780589745417,19.70538612450813,-0.009706223001963332,6.517036857038658,-0.11114708183640254,0.2152008805452712,-0.3381697434209243
4/2/2005,84.20999908,83.41999817,83.55000305,84.08000183,2451300,54.96601486,wait or hold,0.5228291830370608,0.5054580664359877,28.172693657238497,18.749775989468027,19.732279095290114,0.017371116601073155,9.42291766777047,-0.09526195107464253,0.2876254599704495,-0.3263711867336031
