Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
1/7/2004,46.84999847,44.68999863,46.75999832,44.84999847,5350100,30.08519173,wait or hold,-0.4487776315953056,-0.27791149445680136,18.797874545874656,29.128207091389154,18.294594059500206,-0.17086613713850424,-10.330332545514498,-0.25332287584559776,-0.2814159507020253,0.09211769411215043
2/7/2004,44.88999939,43.5,44.79999924,44.25,3683200,29.68271255,wait or hold,-0.5784134609330778,-0.3380119179325744,17.431985107397992,33.23238729959805,19.215438519006256,-0.24040154300050337,-15.80040219220006,-0.36310071898021323,-0.4270936069958129,0.06932572927528535
6/7/2004,43.88000107,42.11000061,43.75,42.56000137,5359600,28.54906082,wait or hold,-0.80740915472105,-0.4318914030048986,15.55769899226246,36.64301396326877,20.728105196836413,-0.3755177517161514,-21.085314971006312,-0.5764131427944594,-0.5678402075075776,0.005128249989529543
7/7/2004,43.43000031,42.40000153,42.40000153,43.15000153,3401900,28.94483376,wait or hold,-0.930785932992805,-0.5316703410701942,14.736423470396677,34.708665546424754,22.13272425482156,-0.3991155919226108,-19.972242076028078,-0.61366783295391,-0.5381971021912091,0.027540411974650514
8/7/2004,43.11999893,42.15000153,42.68999863,42.36999893,4478000,28.42160606,wait or hold,-1.0787403089800236,-0.6410843627836087,13.965606464961056,34.20083510043462,23.552604781783355,-0.4376559461964149,-20.23522863547356,-0.6745127638689438,-0.5452009006967726,-0.0020893166342629277
9/7/2004,43.34999847,42.79999924,42.79999924,43.25,3685400,29.011913300000003,wait or hold,-1.1124721309903407,-0.7353619358167272,14.462803069592955,32.4115890264081,24.605364437300786,-0.37711019517361355,-17.948785956815147,-0.5789271859054029,-0.48430887697658653,0.03133902434774605
12/7/2004,42.95999908,41.65000153,42.59999847,42.63000107,5969100,28.59602356,wait or hold,-1.1754606056404526,-0.823381684265162,13.24452062720359,35.73580562819288,26.127768288190943,-0.3520789213752906,-22.491285000989286,-0.5394094867645454,-0.6052836830054316,0.007787307938445842
13/7/2004,43.06999969,42.43000031,42.61999893,42.72000122,3351100,28.65639114,wait or hold,-1.2042526395025916,-0.8995558853402476,13.38258999930633,34.48449800569906,27.410383266512593,-0.3046967541623441,-21.10190800639273,-0.46460569357170844,-0.5682821094689827,0.011206117079930022
14/7/2004,42.20999908,40.91999817,42.20000076,41.36999893,7139100,27.75082207,wait or hold,-1.3203776622664165,-0.9837202495890233,12.099368605346639,39.22175301368886,29.227383455580014,-0.33665741267739324,-27.12238440834222,-0.5150630413566231,-0.7286180738455021,-0.04007602156180223
15/7/2004,42.29999924,41.29999924,41.59999847,41.38999939,4062100,27.76422119,wait or hold,-1.3947093777955075,-1.0659180821554737,11.931210612476404,37.0937436828837,30.80585388461166,-0.32879129564003384,-25.162533070407292,-0.5026445424422781,-0.6764237567644392,-0.039316269989367325
16/7/2004,42.38999939,40.0,42.38999939,40.04000092,4331800,26.85865974,wait or hold,-1.5443976194405806,-1.1616139960623868,10.469223712987798,39.213537497845934,32.73798639796516,-0.3827836233781938,-28.744313784858136,-0.5878840144987956,-0.7718129297625651,-0.09059826352188705
19/7/2004,40.43999863,39.31000137,40.38000107,39.79999924,5139800,26.69766426,wait or hold,-1.663152071695066,-1.2619216165974987,9.854396228791952,40.49663349882197,34.74650313155124,-0.4012304550975674,-30.64223727003002,-0.6170066373369938,-0.8223579982905875,-0.09971513652216069
20/7/2004,40.72999954,39.75999832,39.86999893,40.63000107,4636900,27.25443459,wait or hold,-1.671194881425869,-1.3437762730940483,10.886472287193397,38.41129156316055,36.25273926015646,-0.3274186083318207,-27.524819275967154,-0.5004774356263207,-0.7393356281205238,-0.06818610191663299
21/7/2004,41.75,39.74000168,41.41999817,39.74000168,5515700,26.657417300000002,wait or hold,-1.7292644552711707,-1.4208739121900145,14.994766517927447,34.45229921063621,36.473988396518926,-0.3083905430811562,-19.457532692708767,-0.47043720020455226,-0.5244894784354841,-0.10199424613025299
22/7/2004,41.18999863,39.29999924,39.29999924,40.75,4154600,27.33492088,wait or hold,-1.674660495632878,-1.4716312302798438,13.577663430036631,33.396497090431296,36.882341136627566,-0.20302926535303434,-19.818833660394667,-0.3040998692359934,-0.5341115640008938,-0.06362773797110244
23/7/2004,40.52000046,39.25999832,40.34999847,39.25999832,4367300,26.33543968,wait or hold,-1.7313976182514779,-1.5235845090215894,12.56915916366962,31.115319866089298,37.28037432124269,-0.2078131092298885,-18.546160702419677,-0.3116522816535757,-0.5002180259435463,-0.12022799213080038
