Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD-1,SIGNAL LINE1,MACD-2,SIGNAL LINE2,plusDI,minusDI,adx,storsi,%K,%D,AO,%R,RSI-7,RSI-14,RSI,MA,MA-26,Trend,Trading Signal,AO-signal,MACD-SL-1,MACD-SL-2,DMI,STOCHRSI,MA-trend,MACD-SL-1_n,MACD-SL-2_n,MACD-1_n,MACD-2_n,SIGNAL LINE1_n,SIGNAL LINE2_n,plusDI_n,minusDI_n,DMI_n,%K_n,%D_n,STOCHRSI_n,Close_n,%R_n,RSI_n,AO_n,MA-trend_n
30/12/2004,5.150000095,5.0500001910000005,5.099999905,5.150000095,27908000,0.033728957000000004,wait or hold,0.06397049740178673,0.055216563567059784,0.02240751492129167,0.005861691240674267,36.3045153911312,18.48643254717908,23.9596456698865,0.3533221521267666,0.22431754402695966,0.18398601506685036,0.10227947802941628,-24.99997031250698,65.85672401006434,63.112110544915645,63.112110544915645,5.0083333651999995,4.935576989192309,0.9,,1,0.008753933834726946,0.016545823680617404,17.818082843952116,0.0403315289601093,-0.21442310580769153,0.031052683693987726,0.29565082292436884,0.009273552167689658,-0.2640182592768534,0.03910862616142152,-0.45866167957040904,0.1326190306304551,-0.49132530938663077,0.3816745967344217,-0.5513649119460808,-0.6317427265368873,0.2020127756176171,-0.763754050856191,0.5000005937498604,0.36623329709961827,-0.0058664047192767965,0.03096489623067611
31/12/2004,5.150000095,5.150000095,5.150000095,5.150000095,0,0.033728957000000004,wait or hold,0.06854973192324643,0.05788319857739625,0.024527932923613882,0.006952134125379062,36.30451539113119,18.48643254717908,24.57110822962511,0.3533221521267666,0.2888198480768632,0.23640293157223816,0.11845594291470984,-24.99997031250698,65.85672401006434,63.11211054491564,63.11211054491564,5.026666704866666,4.949038523961539,0.9,1.0,1,0.010666533345850174,0.017575798798234822,17.81808284395211,0.052416916504625016,-0.20096157103846135,0.03633577545304023,0.29838262628423373,0.012974186693925915,-0.2612009455551869,0.041563362573124873,-0.4567939516000413,0.13261903063045488,-0.49132530938663077,0.3816745967344217,-0.42236030384627377,-0.5267772061212682,0.24683311257360385,-0.763754050856191,0.5000005937498604,0.36623329709961805,-0.0009961329371240835,0.034835506266144955
4/1/2005,5.1999998089999995,5.099999905,5.150000095,5.150000095,22701000,0.033728957000000004,wait or hold,0.07135524602715826,0.060577609149786375,0.026435553608691542,0.008088865435781425,33.258357948832725,21.130621898881742,24.40875403622557,0.3533221521267666,0.3533221521267667,0.2948625418497151,0.15389710590294392,-24.99997031250698,65.85672401006434,63.11211054491564,63.11211054491564,5.0450000445333325,4.962500058730769,0.9,1.0,1,0.010777636877371884,0.018346688172910117,12.127736049950983,0.0584596102770516,-0.18750003626923117,0.03664267198227722,0.30042725643869184,0.01524141767065923,-0.25866636703061363,0.04404366741967736,-0.4548469400756312,0.03758578608020091,-0.4185675073083839,0.2906603840312838,-0.2933556957464667,-0.4097111170574652,0.26924328105222295,-0.763754050856191,0.5000005937498604,0.36623329709961805,0.009674189488215967,0.0387061163016138
5/1/2005,5.1999998089999995,5.099999905,5.150000095,5.099999905,43989000,0.033401504,wait or hold,0.06877201293755242,0.06221649043405572,0.027453593172948487,0.009217316959776395,30.502179932660244,19.379490479965895,24.257996570925997,0.18746115439472358,0.29803515288275234,0.2964488473662366,0.1772058626323556,-37.50001484374651,56.07435046840574,58.313596165715595,58.313596165715595,5.060000038199999,4.9740385092692305,0.9,1.0,1,0.006555522503496697,0.018236276213172094,11.122689452694349,0.0015863055165157292,-0.12596139573076925,0.024980106178682515,0.3001344107597794,0.01315381951076744,-0.2573137389966885,0.04555231841516827,-0.4529141103014793,-0.04840075414186873,-0.4667518300795339,0.2745851731362794,-0.40392969423449543,-0.40653452073740637,0.058320737296106095,-0.7669903089483763,0.2499997031250698,0.25116282437124227,0.016691790736775403,0.05640038992795593
6/1/2005,5.0500001910000005,4.974999905,5.0,5.0500001910000005,17168000,0.043250658,wait or hold,0.06199509371205192,0.06217221107827029,0.027650812081907006,0.01029028904182298,27.440919778483376,27.47072703905707,22.529159831527647,0.03491435764218037,0.19189922138789028,0.2441740343770159,0.1724264466470613,-53.33328239999986,47.79218893846815,53.900274120586175,53.900274120586175,5.070000044599999,4.9836538938846155,0.9,1.0,0,-0.00017711736621837254,0.017360523040084026,-0.029807260573694094,-0.05227481298912562,-0.06634629711538498,0.006382823263205717,0.29781165031660617,0.007677161534445087,-0.25705170220122064,0.04551155762619197,-0.451076306600642,-0.14390516925323116,-0.24411248401471763,0.09620664107519405,-0.6162015572242195,-0.5112154771129827,-0.14143069569328737,-0.7702265362315015,-0.06666564799999708,0.14532943222034378,0.015252845023147499,0.07354158540988576
7/1/2005,5.0500001910000005,4.974999905,5.0500001910000005,5.0,16860000,0.042822435,wait or hold,0.05200854674157984,0.06013947779282322,0.027091432136126414,0.011267205301386007,25.769762351445486,25.797754343970965,20.923811430657747,0.0,0.07412517067896808,0.15914960252795335,0.15014701166176714,-66.66666666666667,40.76726047892872,49.83820755828555,49.83820755828555,5.078333377933332,4.991346194230768,0.1,0.0,0,-0.008130931051243379,0.015824226834740406,-0.027991992525478793,-0.08502443184898527,-0.008653805769231582,-0.015587655808870338,0.2937369313610514,-0.00039330534023029884,-0.25779492773276524,0.0436403512587189,-0.449403028845075,-0.19604151330438813,-0.2901461828317128,0.0962356753675202,-0.8517496586420639,-0.6814779483165656,-0.26288720232762797,-0.7734627943884118,-0.33333333333333326,0.047919300116918695,0.00854514316735866,0.09012997148946122
10/1/2005,5.0500001910000005,4.974999905,5.0500001910000005,5.0500001910000005,9492000,0.043250658,wait or hold,0.047563345634064724,0.057624250947189794,0.02723461525704529,0.012194713206138429,24.18367987150013,24.20994900727909,19.433130772707127,0.2525051069536575,0.09580648819861275,0.12747804536327584,0.11713229637941502,-53.33328239999986,49.43799791870334,53.603718547830596,53.603718547830596,5.081666723999999,5.000961578846153,0.1,0.5,0,-0.01006090531312507,0.015039902050906863,-0.026269135778960617,-0.03167155716466309,-0.04903861215384708,-0.020918741098201465,0.2916566664662468,-0.003985622924631227,-0.25760468610548515,0.041324991677172296,-0.44781437850791206,-0.24552371081017021,-0.3338364073428365,0.09626323158791594,-0.8083870236027746,-0.744900631331918,-0.06502066208523283,-0.7702265362315015,-0.06666564799999708,0.13821789993127975,-0.0013946451223327827,0.07851808327965237
11/1/2005,5.0500001910000005,5.0,5.0,5.0,13666000,0.042822435,wait or hold,0.03956552712052641,0.05401250570640566,0.026621174930253844,0.013031920273011989,23.160263685773845,23.185421152076362,18.048927304610125,0.0,0.08416836898455261,0.10582320717391176,0.08624998974117926,-61.5384389348979,42.22649136042955,49.594420214649446,49.594420214649446,5.065000057333332,5.004807729038461,0.1,,0,-0.014446978585879247,0.013589254657241855,-0.025157466302516696,-0.02165483818935915,0.0048077290384611615,-0.03303420354976305,0.28780911388346175,-0.010448930970347603,-0.2584197394809048,0.03800024625157694,-0.4463803968865706,-0.2774519884836407,-0.36202742734845406,0.09628101217771956,-0.8316632620308948,-0.7882647113198927,-0.027872269614336753,-0.7734627943884118,-0.23076877869795775,0.04207317303246083,-0.010692426043844572,0.09400058153598922
12/1/2005,5.0500001910000005,5.0,5.0500001910000005,5.0,9312000,0.042822435,wait or hold,0.0328485822574649,0.049779720570853205,0.026015766375834914,0.013784738487990774,22.15077044432782,22.174831364729616,16.763595512805765,5.256391575779705e-16,0.08416836898455278,0.09499578807923166,0.055367683102944376,-61.5384389348979,42.22649136042955,49.594420214649446,49.594420214649446,5.058333396999998,5.008653879230769,0.1,0.5,0,-0.016931138313388307,0.01223102788784414,-0.02406092040179786,-0.01082741909467888,0.00865387923076888,-0.039896091628395025,0.28420668855431175,-0.01587712163291033,-0.25922412136490636,0.03410381057332268,-0.44509095783713437,-0.30894590168524505,-0.3898349259614885,0.0962985508735954,-0.8316632620308945,-0.8099467513138762,0.012282716760715573,-0.7734627943884118,-0.23076877869795775,0.04207317303246083,-0.019990206965356028,0.095106469370287
13/1/2005,5.0500001910000005,5.0,5.0,5.0,6206000,0.042822435,wait or hold,0.027211709617288804,0.045266117999870056,0.02541863774860964,0.0144587202562078,21.157627926881183,21.1806100620949,15.570073134701715,0.0,2.7755575615628914e-16,0.04749789403961462,0.05198533826470886,-61.5384389348979,42.22649136042955,49.59442021464944,49.59442021464944,5.0516667366666645,5.014423113653846,0.1,0.5,0,-0.018054408382581252,0.010959917492401841,-0.022982135213716504,-0.047497894039614345,0.014423113653846187,-0.04299885245795232,0.2808353220138644,-0.02043246934757248,-0.26001750204420604,0.0299488720324268,-0.443936551111506,-0.33992970916124543,-0.4171920275671256,0.09631580549587482,-0.9999999999999994,-0.9050618687016355,-0.12371482881356177,-0.7734627943884118,-0.23076877869795775,0.04207317303246083,-0.02100853443924955,0.09676530374821968
14/1/2005,5.0,4.9499998089999995,5.0,4.974999905,5930000,0.042608321,wait or hold,0.020497200782119585,0.040312334222435596,0.02447527061649435,0.015038546933420455,20.18309784931246,24.81106742979042,15.192618660473443,0.0,2.7755575615628914e-16,0.02374894701980711,0.03897061069706176,-69.2307803787048,37.84353460770157,47.38130258890833,47.38130258890833,5.050000063666665,5.018269263846154,0.1,0.5,0,-0.01981513344031601,0.009436723683073894,-4.627969580477959,-0.023748947019806833,0.04326935884615413,-0.04786242791553097,0.2767953545477835,-0.02585869137348129,-0.26127091583477324,0.025388730368105294,-0.4429434147279451,-0.37033285047533515,-0.31729596738436505,0.022661365439531567,-0.9999999999999994,-0.9526194273955132,-0.035638562838898324,-0.7750809234345044,-0.38461560757409563,-0.010998355209991706,-0.024926897374203505,0.10505949664977132
17/1/2005,5.0500001910000005,4.974999905,4.974999905,4.974999905,13400000,0.042608321,wait or hold,0.015003052851245258,0.03525047767526276,0.02356989167067791,0.015532032560251378,23.402205604009442,23.09283664773234,14.154958793660592,0.0,1.0234270363029898e-16,0.011874473509903522,0.03308825634412038,-81.81826056209306,37.843534607701564,47.38130258890833,47.38130258890833,5.045000044599999,5.022115414038462,0.1,0.5,0,-0.0202474248240175,0.008037859110426534,0.30936895627710115,-0.01187447350990342,0.047115509038461845,-0.0490565279001125,0.2730851455590517,-0.030298698416135084,-0.26247385625716313,0.02072910371166392,-0.4420981646730042,-0.2699039460996948,-0.36457499264979576,0.10163159274542388,-0.9999999999999998,-0.9763982067424516,0.00839957014843229,-0.7750809234345044,-0.636365211241861,-0.010998355209991706,-0.02669790634438951,0.10616538448406909
